164,150,100,Tyranitar,248,95,120,71,rock,dark,202,2,0,"['Sand Stream', 'Unnerve']"
90,130,106,Lugia,249,90,154,110,psychic,flying,216,2,1,"['Pressure', 'Multiscale']"
130,90,106,Ho-Oh,250,110,154,90,fire,flying,199,2,1,"['Pressure', 'Regenerator']"
100,100,100,Celebi,251,100,100,100,psychic,grass,5,2,1,['Natural Cure']
45,35,40,Treecko,252,65,55,70,grass,,5,3,0,"['Overgrow', 'Unburden']"
65,45,50,Grovyle,253,85,65,95,grass,,21.6,3,0,"['Overgrow', 'Unburden']"
110,75,70,Sceptile,254,145,85,145,grass,,52.2,3,0,"['Overgrow', 'Unburden']"
60,40,45,Torchic,255,70,50,45,fire,,2.5,3,0,"['Blaze', 'Speed Boost']"
85,60,60,Combusken,256,85,60,55,fire,fighting,19.5,3,0,"['Blaze', 'Speed Boost']"
160,80,80,Blaziken,257,130,80,100,fire,fighting,52,3,0,"['Blaze', 'Speed Boost']"
70,50,50,Mudkip,258,50,50,40,water,,7.6,3,0,"['Torrent', 'Damp']"
85,70,70,Marshtomp,259,60,70,50,water,ground,28,3,0,"['Torrent', 'Damp']"
150,110,100,Swampert,260,95,110,70,water,ground,81.9,3,0,"['Torrent', 'Damp']"
55,35,35,Poochyena,261,30,30,35,dark,,13.6,3,0,"['Run Away', 'Quick Feet', 'Rattled']"
90,70,70,Mightyena,262,60,60,70,dark,,37,3,0,"['Intimidate', 'Quick Feet', 'Moxie']"
30,41,38,Zigzagoon,263,30,41,60,normal,,17.5,3,0,"['Pickup', 'Gluttony', 'Quick Feet']"
70,61,78,Linoone,264,50,61,100,normal,,32.5,3,0,"['Pickup', 'Gluttony', 'Quick Feet']"
45,35,45,Wurmple,265,20,30,20,bug,,3.6,3,0,"['Shield Dust', 'Run Away']"
35,55,50,Silcoon,266,25,25,15,bug,,10,3,0,['Shed Skin']
70,50,60,Beautifly,267,100,50,65,bug,flying,28.4,3,0,"['Swarm', 'Rivalry']"
35,55,50,Cascoon,268,25,25,15,bug,,11.5,3,0,['Shed Skin']
50,70,60,Dustox,269,50,90,65,bug,poison,31.6,3,0,"['Shield Dust', 'Compoundeyes']"
30,30,40,Lotad,270,40,50,30,water,grass,2.6,3,0,"['Swift Swim', 'Rain Dish', 'Own Tempo']"
50,50,60,Lombre,271,60,70,50,water,grass,32.5,3,0,"['Swift Swim', 'Rain Dish', 'Own Tempo']"
70,70,80,Ludicolo,272,90,100,70,water,grass,55,3,0,"['Swift Swim', 'Rain Dish', 'Own Tempo']"
40,50,40,Seedot,273,30,30,30,grass,,4,3,0,"['Chlorophyll', 'Early Bird', 'Pickpocket']"
70,40,70,Nuzleaf,274,60,40,60,grass,dark,28,3,0,"['Chlorophyll', 'Early Bird', 'Pickpocket']"
100,60,90,Shiftry,275,90,60,80,grass,dark,59.6,3,0,"['Chlorophyll', 'Early Bird', 'Pickpocket']"
55,30,40,Taillow,276,30,30,85,normal,flying,2.3,3,0,"['Guts', 'Scrappy']"
85,60,60,Swellow,277,75,50,125,normal,flying,19.8,3,0,"['Guts', 'Scrappy']"
30,30,40,Wingull,278,55,30,85,water,flying,9.5,3,0,"['Keen Eye', 'Hydration', 'Rain Dish']"
50,100,60,Pelipper,279,95,70,65,water,flying,28,3,0,"['Keen Eye', 'Drizzle', 'Rain Dish']"
25,25,28,Ralts,280,45,35,40,psychic,fairy,6.6,3,0,"['Synchronize', 'Trace', 'Telepathy']"
35,35,38,Kirlia,281,65,55,50,psychic,fairy,20.2,3,0,"['Synchronize', 'Trace', 'Telepathy']"
85,65,68,Gardevoir,282,165,135,100,psychic,fairy,48.4,3,0,"['Synchronize', 'Trace', 'Telepathy']"
30,32,40,Surskit,283,50,52,65,bug,water,1.7,3,0,"['Swift Swim', 'Rain Dish']"
60,62,70,Masquerain,284,100,82,80,bug,flying,3.6,3,0,"['Intimidate', 'Unnerve']"
40,60,60,Shroomish,285,40,60,35,grass,,4.5,3,0,"['Effect Spore', 'Poison Heal', 'Quick Feet']"
130,80,60,Breloom,286,60,60,70,grass,fighting,39.2,3,0,"['Effect Spore', 'Poison Heal', 'Technician']"
60,60,60,Slakoth,287,35,35,30,normal,,24,3,0,['Truant']
80,80,80,Vigoroth,288,55,55,90,normal,,46.5,3,0,['Vital Spirit']
160,100,150,Slaking,289,95,65,100,normal,,130.5,3,0,['Truant']
45,90,31,Nincada,290,30,30,40,bug,ground,5.5,3,0,"['Compoundeyes', 'Run Away']"
90,45,61,Ninjask,291,50,50,160,bug,flying,12,3,0,"['Speed Boost', 'Infiltrator']"
90,45,1,Shedinja,292,30,30,40,bug,ghost,1.2,3,0,['Wonder Guard']
51,23,64,Whismur,293,51,23,28,normal,,16.3,3,0,"['Soundproof', 'Rattled']"
71,43,84,Loudred,294,71,43,48,normal,,40.5,3,0,"['Soundproof', 'Scrappy']"
91,63,104,Exploud,295,91,73,68,normal,,84,3,0,"['Soundproof', 'Scrappy']"
60,30,72,Makuhita,296,20,30,25,fighting,,86.4,3,0,"['Thick Fat', 'Guts', 'Sheer Force']"
120,60,144,Hariyama,297,40,60,50,fighting,,253.8,3,0,"['Thick Fat', 'Guts', 'Sheer Force']"
20,40,50,Azurill,298,20,40,20,normal,fairy,2,3,0,"['Thick Fat', 'Huge Power', 'Sap Sipper']"
45,135,30,Nosepass,299,45,90,30,rock,,97,3,0,"['Sturdy', 'Magnet Pull', 'Sand Force']"
45,45,50,Skitty,300,35,35,50,normal,,11,3,0,"['Cute Charm', 'Normalize', 'Wonder Skin ']"
65,65,70,Delcatty,301,55,55,90,normal,,32.6,3,0,"['Cute Charm', 'Normalize', 'Wonder Skin ']"
85,125,50,Sableye,302,85,115,20,dark,ghost,11,3,0,"['Keen Eye', 'Stall', 'Prankster']"
105,125,50,Mawile,303,55,95,50,steel,fairy,11.5,3,0,"['Hyper Cutter', 'Intimidate', 'Sheer Force']"
70,100,50,Aron,304,40,40,30,steel,rock,60,3,0,"['Sturdy', 'Rock Head', 'Heavy Metal']"
90,140,60,Lairon,305,50,50,40,steel,rock,120,3,0,"['Sturdy', 'Rock Head', 'Heavy Metal']"
140,230,70,Aggron,306,60,80,50,steel,rock,360,3,0,"['Sturdy', 'Rock Head', 'Heavy Metal']"
40,55,30,Meditite,307,40,55,60,fighting,psychic,11.2,3,0,"['Pure Power', 'Telepathy']"
100,85,60,Medicham,308,80,85,100,fighting,psychic,31.5,3,0,"['Pure Power', 'Telepathy']"
45,40,40,Electrike,309,65,40,65,electric,,15.2,3,0,"['Static', 'Lightningrod', 'Minus']"
75,80,70,Manectric,310,135,80,135,electric,,40.2,3,0,"['Static', 'Lightningrod', 'Minus']"
50,40,60,Plusle,311,85,75,95,electric,,4.2,3,0,"['Plus', 'Lightningrod']"
40,50,60,Minun,312,75,85,95,electric,,4.2,3,0,"['Minus', 'Volt Absorb']"
73,75,65,Volbeat,313,47,85,85,bug,,17.7,3,0,"['Illuminate', 'Swarm', 'Prankster']"
47,75,65,Illumise,314,73,85,85,bug,,17.7,3,0,"['Oblivious', 'Tinted Lens', 'Prankster']"
60,45,50,Roselia,315,100,80,65,grass,poison,2,3,0,"['Natural Cure', 'Poison Point', 'Leaf Guard']"
43,53,70,Gulpin,316,43,53,40,poison,,10.3,3,0,"['Liquid Ooze', 'Sticky Hold', 'Gluttony']"
73,83,100,Swalot,317,73,83,55,poison,,80,3,0,"['Liquid Ooze', 'Sticky Hold', 'Gluttony']"
90,20,45,Carvanha,318,65,20,65,water,dark,20.8,3,0,"['Rough Skin', 'Speed Boost']"
140,70,70,Sharpedo,319,110,65,105,water,dark,88.8,3,0,"['Rough Skin', 'Speed Boost']"
70,35,130,Wailmer,320,70,35,60,water,,130,3,0,"['Water Veil', 'Oblivious', 'Pressure']"
90,45,170,Wailord,321,90,45,60,water,,398,3,0,"['Water Veil', 'Oblivious', 'Pressure']"
60,40,60,Numel,322,65,45,35,fire,ground,24,3,0,"['Oblivious', 'Simple', 'Own Tempo']"
120,100,70,Camerupt,323,145,105,20,fire,ground,220,3,0,"['Magma Armor', 'Solid Rock', 'Anger Point']"
85,140,70,Torkoal,324,85,70,20,fire,,80.4,3,0,"['White Smoke', 'Drought', 'Shell Armor']"
25,35,60,Spoink,325,70,80,60,psychic,,30.6,3,0,"['Thick Fat', 'Own Tempo', 'Gluttony']"
45,65,80,Grumpig,326,90,110,80,psychic,,71.5,3,0,"['Thick Fat', 'Own Tempo', 'Gluttony']"
60,60,60,Spinda,327,60,60,60,normal,,5,3,0,"['Own Tempo', 'Tangled Feet', 'Contrary']"
100,45,45,Trapinch,328,45,45,10,ground,,15,3,0,"['Hyper Cutter', 'Arena Trap', 'Sheer Force']"
70,50,50,Vibrava,329,50,50,70,ground,dragon,15.3,3,0,['Levitate']
100,80,80,Flygon,330,80,80,100,ground,dragon,82,3,0,['Levitate']
85,40,50,Cacnea,331,85,40,35,grass,,51.3,3,0,"['Sand Veil', 'Water Absorb']"
115,60,70,Cacturne,332,115,60,55,grass,dark,77.4,3,0,"['Sand Veil', 'Water Absorb']"
40,60,45,Swablu,333,40,75,50,normal,flying,1.2,3,0,"['Natural Cure', 'Cloud Nine']"
110,110,75,Altaria,334,110,105,80,dragon,flying,20.6,3,0,"['Natural Cure', 'Cloud Nine']"
115,60,73,Zangoose,335,60,60,90,normal,,40.3,3,0,"['Immunity', 'Toxic Boost']"
100,60,73,Seviper,336,100,60,65,poison,,52.5,3,0,"['Shed Skin', 'Infiltrator']"
55,65,90,Lunatone,337,95,85,70,rock,psychic,168,3,0,['Levitate']
95,85,90,Solrock,338,55,65,70,rock,psychic,154,3,0,['Levitate']
48,43,50,Barboach,339,46,41,60,water,ground,1.9,3,0,"['Oblivious', 'Anticipation', 'Hydration']"
78,73,110,Whiscash,340,76,71,60,water,ground,23.6,3,0,"['Oblivious', 'Anticipation', 'Hydration']"
80,65,43,Corphish,341,50,35,35,water,,11.5,3,0,"['Hyper Cutter', 'Shell Armor', 'Adaptability']"
120,85,63,Crawdaunt,342,90,55,55,water,dark,32.8,3,0,"['Hyper Cutter', 'Shell Armor', 'Adaptability']"
40,55,40,Baltoy,343,40,70,55,ground,psychic,21.5,3,0,['Levitate']
70,105,60,Claydol,344,70,120,75,ground,psychic,108,3,0,['Levitate']
41,77,66,Lileep,345,61,87,23,rock,grass,23.8,3,0,"['Suction Cups', 'Storm Drain']"
81,97,86,Cradily,346,81,107,43,rock,grass,60.4,3,0,"['Suction Cups', 'Storm Drain']"
95,50,45,Anorith,347,40,50,75,rock,bug,12.5,3,0,"['Battle Armor', 'Swift Swim']"
125,100,75,Armaldo,348,70,80,45,rock,bug,68.2,3,0,"['Battle Armor', 'Swift Swim']"
15,20,20,Feebas,349,10,55,80,water,,7.4,3,0,"['Swift Swim', 'Oblivious', 'Adaptability']"
60,79,95,Milotic,350,100,125,81,water,,162,3,0,"['Marvel Scale', 'Competitive', 'Cute Charm']"
70,70,70,Castform,351,70,70,70,normal,,0.8,3,0,['Forecast']
90,70,60,Kecleon,352,60,120,40,normal,,22,3,0,"['Color Change', 'Protean']"
75,35,44,Shuppet,353,63,33,45,ghost,,2.3,3,0,"['Insomnia', 'Frisk', 'Cursed Body']"
165,75,64,Banette,354,93,83,75,ghost,,12.5,3,0,"['Insomnia', 'Frisk', 'Cursed Body']"
40,90,20,Duskull,355,30,90,25,ghost,,15,3,0,"['Levitate', 'Frisk']"
70,130,40,Dusclops,356,60,130,25,ghost,,30.6,3,0,"['Pressure', 'Frisk']"
68,83,99,Tropius,357,72,87,51,grass,flying,100,3,0,"['Chlorophyll', 'Solar Power', 'Harvest']"
50,80,75,Chimecho,358,95,90,65,psychic,,1,3,0,['Levitate']
150,60,65,Absol,359,115,60,115,dark,,47,3,0,"['Pressure', 'Super Luck', 'Justified']"
23,48,95,Wynaut,360,23,48,23,psychic,,14,3,0,"['Shadow Tag', 'Telepathy']"
50,50,50,Snorunt,361,50,50,50,ice,,16.8,3,0,"['Inner Focus', 'Ice Body', 'Moody']"
120,80,80,Glalie,362,120,80,100,ice,,256.5,3,0,"['Inner Focus', 'Ice Body', 'Moody']"
40,50,70,Spheal,363,55,50,25,ice,water,39.5,3,0,"['Thick Fat', 'Ice Body', 'Oblivious']"
60,70,90,Sealeo,364,75,70,45,ice,water,87.6,3,0,"['Thick Fat', 'Ice Body', 'Oblivious']"
80,90,110,Walrein,365,95,90,65,ice,water,150.6,3,0,"['Thick Fat', 'Ice Body', 'Oblivious']"
64,85,35,Clamperl,366,74,55,32,water,,52.5,3,0,"['Shell Armor', 'Rattled']"
104,105,55,Huntail,367,94,75,52,water,,27,3,0,"['Swift Swim', 'Water Veil']"
84,105,55,Gorebyss,368,114,75,52,water,,22.6,3,0,"['Swift Swim', 'Hydration']"
90,130,100,Relicanth,369,45,65,55,water,rock,23.4,3,0,"['Swift Swim', 'Rock Head', 'Sturdy']"
30,55,43,Luvdisc,370,40,65,97,water,,8.7,3,0,"['Swift Swim', 'Hydration']"
75,60,45,Bagon,371,40,30,50,dragon,,42.1,3,0,"['Rock Head', 'Sheer Force']"
95,100,65,Shelgon,372,60,50,50,dragon,,110.5,3,0,"['Rock Head', 'Overcoat']"
145,130,95,Salamence,373,120,90,120,dragon,flying,102.6,3,0,"['Intimidate', 'Moxie']"
55,80,40,Beldum,374,35,60,30,steel,psychic,95.2,3,0,"['Clear Body', 'Light Metal']"
75,100,60,Metang,375,55,80,50,steel,psychic,202.5,3,0,"['Clear Body', 'Light Metal']"
145,150,80,Metagross,376,105,110,110,steel,psychic,550,3,0,"['Clear Body', 'Light Metal']"
100,200,80,Regirock,377,50,100,50,rock,,230,3,1,"['Clear Body', 'Sturdy']"
50,100,80,Regice,378,100,200,50,ice,,175,3,1,"['Clear Body', 'Ice Body']"
75,150,80,Registeel,379,75,150,50,steel,,205,3,1,"['Clear Body', 'Light Metal']"
100,120,80,Latias,380,140,150,110,dragon,psychic,40,3,1,['Levitate']
130,100,80,Latios,381,160,120,110,dragon,psychic,60,3,1,['Levitate']
150,90,100,Kyogre,382,180,160,90,water,,352,3,1,['Drizzle']
180,160,100,Groudon,383,150,90,90,ground,,950,3,1,['Drought']
180,100,105,Rayquaza,384,180,100,115,dragon,flying,206.5,3,1,['Air Lock']
100,100,100,Jirachi,385,100,100,100,steel,psychic,1.1,3,1,['Serene Grace']
95,90,50,Deoxys,386,95,90,180,psychic,,60.8,3,1,['Pressure']
68,64,55,Turtwig,387,45,55,31,grass,,10.2,4,0,"['Overgrow', 'Shell Armor']"
89,85,75,Grotle,388,55,65,36,grass,,97,4,0,"['Overgrow', 'Shell Armor']"
109,105,95,Torterra,389,75,85,56,grass,ground,310,4,0,"['Overgrow', 'Shell Armor']"
58,44,44,Chimchar,390,58,44,61,fire,,6.2,4,0,"['Blaze', 'Iron Fist']"
78,52,64,Monferno,391,78,52,81,fire,fighting,22,4,0,"['Blaze', 'Iron Fist']"
104,71,76,Infernape,392,104,71,108,fire,fighting,55,4,0,"['Blaze', 'Iron Fist']"
51,53,53,Piplup,393,61,56,40,water,,5.2,4,0,"['Torrent', 'Defiant']"
66,68,64,Prinplup,394,81,76,50,water,,23,4,0,"['Torrent', 'Defiant']"
86,88,84,Empoleon,395,111,101,60,water,steel,84.5,4,0,"['Torrent', 'Defiant']"
55,30,40,Starly,396,30,30,60,normal,flying,2,4,0,"['Keen Eye', 'Reckless']"
75,50,55,Staravia,397,40,40,80,normal,flying,15.5,4,0,"['Intimidate', 'Reckless']"
120,70,85,Staraptor,398,50,60,100,normal,flying,24.9,4,0,"['Intimidate', 'Reckless']"
45,40,59,Bidoof,399,35,40,31,normal,,20,4,0,"['Simple', 'Unaware', 'Moody']"
85,60,79,Bibarel,400,55,60,71,normal,water,31.5,4,0,"['Simple', 'Unaware', 'Moody']"
25,41,37,Kricketot,401,25,41,25,bug,,2.2,4,0,"['Shed Skin', 'Run Away']"
85,51,77,Kricketune,402,55,51,65,bug,,25.5,4,0,"['Swarm', 'Technician']"
65,34,45,Shinx,403,40,34,45,electric,,9.5,4,0,"['Rivalry', 'Intimidate', 'Guts']"
85,49,60,Luxio,404,60,49,60,electric,,30.5,4,0,"['Rivalry', 'Intimidate', 'Guts']"
120,79,80,Luxray,405,95,79,70,electric,,42,4,0,"['Rivalry', 'Intimidate', 'Guts']"
30,35,40,Budew,406,50,70,55,grass,poison,1.2,4,0,"['Natural Cure', 'Poison Point', 'Leaf Guard']"
70,65,60,Roserade,407,125,105,90,grass,poison,14.5,4,0,"['Natural Cure', 'Poison Point', 'Technician']"
125,40,67,Cranidos,408,30,30,58,rock,,31.5,4,0,"['Mold Breaker', 'Sheer Force']"
165,60,97,Rampardos,409,65,50,58,rock,,102.5,4,0,"['Mold Breaker', 'Sheer Force']"
42,118,30,Shieldon,410,42,88,30,rock,steel,57,4,0,"['Sturdy', 'Soundproof']"
52,168,60,Bastiodon,411,47,138,30,rock,steel,149.5,4,0,"['Sturdy', 'Soundproof']"
29,45,40,Burmy,412,29,45,36,bug,,3.4,4,0,"['Shed Skin', 'Overcoat']"
69,95,60,Wormadam,413,69,95,36,bug,grass,6.5,4,0,"['Anticipation', 'Overcoat']"
94,50,70,Mothim,414,94,50,66,bug,flying,23.3,4,0,"['Swarm', 'Tinted Lens']"
30,42,30,Combee,415,30,42,70,bug,flying,5.5,4,0,"['Honey Gather', 'Hustle']"
80,102,70,Vespiquen,416,80,102,40,bug,flying,38.5,4,0,"['Pressure', 'Unnerve']"
45,70,60,Pachirisu,417,45,90,95,electric,,3.9,4,0,"['Run Away', 'Pickup', 'Volt Absorb']"
65,35,55,Buizel,418,60,30,85,water,,29.5,4,0,"['Swift Swim', 'Water Veil']"
105,55,85,Floatzel,419,85,50,115,water,,33.5,4,0,"['Swift Swim', 'Water Veil']"
35,45,45,Cherubi,420,62,53,35,grass,,3.3,4,0,['Chlorophyll']
60,70,70,Cherrim,421,87,78,85,grass,,9.3,4,0,['Flower Gift']
48,48,76,Shellos,422,57,62,34,water,,6.3,4,0,"['Sticky Hold', 'Storm Drain', 'Sand Force']"
83,68,111,Gastrodon,423,92,82,39,water,ground,29.9,4,0,"['Sticky Hold', 'Storm Drain', 'Sand Force']"
100,66,75,Ambipom,424,60,66,115,normal,,20.3,4,0,"['Technician', 'Pickup', 'Skill Link']"
50,34,90,Drifloon,425,60,44,70,ghost,flying,1.2,4,0,"['Aftermath', 'Unburden', 'Flare Boost']"
80,44,150,Drifblim,426,90,54,80,ghost,flying,15,4,0,"['Aftermath', 'Unburden', 'Flare Boost']"
66,44,55,Buneary,427,44,56,85,normal,,5.5,4,0,"['Run Away', 'Klutz', 'Limber']"
136,94,65,Lopunny,428,54,96,135,normal,,33.3,4,0,"['Cute Charm', 'Klutz', 'Limber']"
60,60,60,Mismagius,429,105,105,105,ghost,,4.4,4,0,['Levitate']
125,52,100,Honchkrow,430,105,52,71,dark,flying,27.3,4,0,"['Insomnia', 'Super Luck', 'Moxie']"
55,42,49,Glameow,431,42,37,85,normal,,3.9,4,0,"['Limber', 'Own Tempo', 'Keen Eye']"
82,64,71,Purugly,432,64,59,112,normal,,43.8,4,0,"['Thick Fat', 'Own Tempo', 'Defiant']"
30,50,45,Chingling,433,65,50,45,psychic,,0.6,4,0,['Levitate']
63,47,63,Stunky,434,41,41,74,poison,dark,19.2,4,0,"['Stench', 'Aftermath', 'Keen Eye']"
93,67,103,Skuntank,435,71,61,84,poison,dark,38,4,0,"['Stench', 'Aftermath', 'Keen Eye']"
24,86,57,Bronzor,436,24,86,23,steel,psychic,60.5,4,0,"['Levitate', 'Heatproof', 'Heavy Metal']"
89,116,67,Bronzong,437,79,116,33,steel,psychic,187,4,0,"['Levitate', 'Heatproof', 'Heavy Metal']"
80,95,50,Bonsly,438,10,45,10,rock,,15,4,0,"['Sturdy', 'Rock Head', 'Rattled']"
25,45,20,Mime Jr.,439,70,90,60,psychic,fairy,13,4,0,"['Soundproof', 'Filter', 'Technician']"
5,5,100,Happiny,440,15,65,30,normal,,24.4,4,0,"['Natural Cure', 'Serene Grace', 'Friend Guard']"
65,45,76,Chatot,441,92,42,91,normal,flying,1.9,4,0,"['Keen Eye', 'Tangled Feet', 'Big Pecks']"
92,108,50,Spiritomb,442,92,108,35,ghost,dark,108,4,0,"['Pressure', 'Infiltrator']"
70,45,58,Gible,443,40,45,42,dragon,ground,20.5,4,0,"['Sand Veil', 'Rough Skin']"
90,65,68,Gabite,444,50,55,82,dragon,ground,56,4,0,"['Sand Veil', 'Rough Skin']"
170,115,108,Garchomp,445,120,95,92,dragon,ground,95,4,0,"['Sand Veil', 'Rough Skin']"
85,40,135,Munchlax,446,40,85,5,normal,,105,4,0,"['Pickup', 'Thick Fat', 'Gluttony']"
70,40,40,Riolu,447,35,40,60,fighting,,20.2,4,0,"['Steadfast', 'Inner Focus', 'Prankster']"
145,88,70,Lucario,448,140,70,112,fighting,steel,54,4,0,"['Steadfast', 'Inner Focus', 'Justified']"
72,78,68,Hippopotas,449,38,42,32,ground,,49.5,4,0,"['Sand Stream', 'Sand Force']"
112,118,108,Hippowdon,450,68,72,47,ground,,300,4,0,"['Sand Stream', 'Sand Force']"
50,90,40,Skorupi,451,30,55,65,poison,bug,12,4,0,"['Battle Armor', 'Sniper', 'Keen Eye']"
90,110,70,Drapion,452,60,75,95,poison,dark,61.5,4,0,"['Battle Armor', 'Sniper', 'Keen Eye']"
61,40,48,Croagunk,453,61,40,50,poison,fighting,23,4,0,"['Anticipation', 'Dry Skin', 'Poison Touch']"
106,65,83,Toxicroak,454,86,65,85,poison,fighting,44.4,4,0,"['Anticipation', 'Dry Skin', 'Poison Touch']"
100,72,74,Carnivine,455,90,72,46,grass,,27,4,0,['Levitate']
49,56,49,Finneon,456,49,61,66,water,,7,4,0,"['Swift Swim', 'Storm Drain', 'Water Veil']"
69,76,69,Lumineon,457,69,86,91,water,,24,4,0,"['Swift Swim', 'Storm Drain', 'Water Veil']"
20,50,45,Mantyke,458,60,120,50,water,flying,65,4,0,"['Swift Swim', 'Water Absorb', 'Water Veil']"
62,50,60,Snover,459,62,60,40,grass,ice,50.5,4,0,"['Snow Warning', 'Soundproof']"
132,105,90,Abomasnow,460,132,105,30,grass,ice,135.5,4,0,"['Snow Warning', 'Soundproof']"
120,65,70,Weavile,461,45,85,125,dark,ice,34,4,0,"['Pressure', 'Pickpocket']"
70,115,70,Magnezone,462,130,90,60,electric,steel,180,4,0,"['Magnet Pull', 'Sturdy', 'Analytic']"
85,95,110,Lickilicky,463,80,95,50,normal,,140,4,0,"['Own Tempo', 'Oblivious', 'Cloud Nine']"
140,130,115,Rhyperior,464,55,55,40,ground,rock,282.8,4,0,"['Lightningrod', 'Solid Rock', 'Reckless']"
100,125,100,Tangrowth,465,110,50,50,grass,,128.6,4,0,"['Chlorophyll', 'Leaf Guard', 'Regenerator']"
123,67,75,Electivire,466,95,85,95,electric,,138.6,4,0,"['Motor Drive', 'Vital Spirit']"
95,67,75,Magmortar,467,125,95,83,fire,,68,4,0,"['Flame Body', 'Vital Spirit']"
50,95,85,Togekiss,468,120,115,80,fairy,flying,38,4,0,"['Hustle', 'Serene Grace', 'Super Luck']"
76,86,86,Yanmega,469,116,56,95,bug,flying,51.5,4,0,"['Speed Boost', 'Tinted Lens', 'Frisk']"
110,130,65,Leafeon,470,60,65,95,grass,,25.5,4,0,"['Leaf Guard', 'Chlorophyll']"
60,110,65,Glaceon,471,130,95,65,ice,,25.9,4,0,"['Snow Cloak', 'Ice Body']"
95,125,75,Gliscor,472,45,75,95,ground,flying,42.5,4,0,"['Hyper Cutter', 'Sand Veil', 'Poison Heal']"
130,80,110,Mamoswine,473,70,60,80,ice,ground,291,4,0,"['Oblivious', 'Snow Cloak', 'Thick Fat']"
80,70,85,Porygon-Z,474,135,75,90,normal,,34,4,0,"['Adaptability', 'Download', 'Analytic']"
165,95,68,Gallade,475,65,115,110,psychic,fighting,52,4,0,"['Steadfast', 'Justified']"
55,145,60,Probopass,476,75,150,40,rock,steel,340,4,0,"['Sturdy', 'Magnet Pull', 'Sand Force']"
100,135,45,Dusknoir,477,65,135,45,ghost,,106.6,4,0,"['Pressure', 'Frisk']"
80,70,70,Froslass,478,80,70,110,ice,ghost,26.6,4,0,"['Snow Cloak', 'Cursed Body']"
65,107,50,Rotom,479,105,107,86,electric,ghost,0.3,4,0,['Levitate']
75,130,75,Uxie,480,75,130,95,psychic,,0.3,4,1,['Levitate']
105,105,80,Mesprit,481,105,105,80,psychic,,0.3,4,1,['Levitate']
125,70,75,Azelf,482,125,70,115,psychic,,0.3,4,1,['Levitate']
120,120,100,Dialga,483,150,100,90,steel,dragon,683,4,1,"['Pressure', 'Telepathy']"
120,100,90,Palkia,484,150,120,100,water,dragon,336,4,1,"['Pressure', 'Telepathy']"
90,106,91,Heatran,485,130,106,77,fire,steel,430,4,1,"['Flash Fire', 'Flame Body']"
160,110,110,Regigigas,486,80,110,100,normal,,420,4,1,['Slow Start']
120,100,150,Giratina,487,120,100,90,ghost,dragon,750,4,1,"['Pressure', 'Telepathy', 'Levitate']"
70,120,120,Cresselia,488,75,130,85,psychic,,85.6,4,1,['Levitate']
80,80,80,Phione,489,80,80,80,water,,3.1,4,0,['Hydration']
100,100,100,Manaphy,490,100,100,100,water,,1.4,4,1,['Hydration']
90,90,70,Darkrai,491,135,90,125,dark,,50.5,4,1,['Bad Dreams']
103,75,100,Shaymin,492,120,75,127,grass,grass,2.1,4,1,"['Natural Cure', 'Serene Grace']"
120,120,120,Arceus,493,120,120,120,normal,,320,4,1,['Multitype']
100,100,100,Victini,494,100,100,100,psychic,fire,4,5,1,['Victory Star']
45,55,45,Snivy,495,45,55,63,grass,,8.1,5,0,"['Overgrow', 'Contrary']"
60,75,60,Servine,496,60,75,83,grass,,16,5,0,"['Overgrow', 'Contrary']"
75,95,75,Serperior,497,75,95,113,grass,,63,5,0,"['Overgrow', 'Contrary']"
63,45,65,Tepig,498,45,45,45,fire,,9.9,5,0,"['Blaze', 'Thick Fat']"
93,55,90,Pignite,499,70,55,55,fire,fighting,55.5,5,0,"['Blaze', 'Thick Fat']"
123,65,110,Emboar,500,100,65,65,fire,fighting,150,5,0,"['Blaze', 'Reckless']"
55,45,55,Oshawott,501,63,45,45,water,,5.9,5,0,"['Torrent', 'Shell Armor']"
75,60,75,Dewott,502,83,60,60,water,,24.5,5,0,"['Torrent', 'Shell Armor']"
100,85,95,Samurott,503,108,70,70,water,,94.6,5,0,"['Torrent', 'Shell Armor']"
55,39,45,Patrat,504,35,39,42,normal,,11.6,5,0,"['Run Away', 'Keen Eye', 'Analytic']"
85,69,60,Watchog,505,60,69,77,normal,,27,5,0,"['Illuminate', 'Keen Eye', 'Analytic']"
60,45,45,Lillipup,506,25,45,55,normal,,4.1,5,0,"['Vital Spirit', 'Pickup', 'Run Away']"
80,65,65,Herdier,507,35,65,60,normal,,14.7,5,0,"['Intimidate', 'Sand Rush', 'Scrappy']"
110,90,85,Stoutland,508,45,90,80,normal,,61,5,0,"['Intimidate', 'Sand Rush', 'Scrappy']"
50,37,41,Purrloin,509,50,37,66,dark,,10.1,5,0,"['Limber', 'Unburden', 'Prankster']"
88,50,64,Liepard,510,88,50,106,dark,,37.5,5,0,"['Limber', 'Unburden', 'Prankster']"
53,48,50,Pansage,511,53,48,64,grass,,10.5,5,0,"['Gluttony', 'Overgrow']"
98,63,75,Simisage,512,98,63,101,grass,,30.5,5,0,"['Gluttony', 'Overgrow']"
53,48,50,Pansear,513,53,48,64,fire,,11,5,0,"['Gluttony', 'Blaze']"
98,63,75,Simisear,514,98,63,101,fire,,28,5,0,"['Gluttony', 'Blaze']"
53,48,50,Panpour,515,53,48,64,water,,13.5,5,0,"['Gluttony', 'Torrent']"
